CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"9685010210154013376",2001,20010525,9685,20010210,1540,"13376","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","LWR RT 79","4080","S","N","B","C","Y","RIV",8,15,"B","R",2.65,"H","7","N","N","0",0,0,1,"A","C","08",22107,"","N","E","I","A","B","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"","",,
"9685010211023511325",2001,20010601,9685,20010211,0235,"11325","0","7","3","5","3335","-","1","1"," ","2","030","RT 15","RCH CALIF RD","2217","N","N","B","-","Y","RIV",8,15,"B","B",5.4,"H","7","N","Y","4",0,1,1,"E","-","24",0,"","N","E","I","A","A","H","-","D","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"","",,
"9685010214175012939",2001,20010525,9685,20010214,1750,"12939","0","3","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","3696","N","N","B","-","Y","RIV",8,15,"B","B",7.32,"H","7","S","Y","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","B","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010215172013376",2001,20010601,9685,20010215,1720,"13376","0","4","2","5","3335","-","1","1"," ","2","030","RT 15","LOWER RD 79","125","N","N","B","-","Y","RIV",8,15,"B","B",3.671,"R","1","S","Y","4",0,1,3,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"","",,
"9685010219083510135",2001,20010525,9685,20010219,0835,"10135","0","1","1","5","3335","-","1","1"," ","2","030","RT 15","RCH CA RD","250","N","N","B","-","Y","RIV",8,15,"B","B",5.03,"H","7","N","N","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"","",,
"9685010222071509796",2001,20010601,9685,20010222,0715,"9796","0","4","1","5","3335","-","1","1"," ","2","030","RT 15 NBOFF/R","RCH CA RD","6","S","N","A","-","Y","RIV",8,15,"B","B",4.844,"R","1","N","Y","0",0,0,2,"A","C","21",22106,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"","",,
"9685010223043009834",2001,20010629,9685,20010223,0430,"9834","0","5","3","5","3335","-","1","1"," ","2","030","RT 15","RCH CA RD","2000","S","N","B","-","Y","RIV",8,15,"B","B",4.6,"H","7","S","Y","3",0,1,2,"A","C","08",22107,"","F","B","C","A","A","H","-","D","D","0","","","","Y","Y","","A","01",0,1,0,0,0,0,0,0,0,"","",,
"9685010223043511138",2001,20010525,9685,20010223,0435,"11138","0","5","3","5","3335","-","1","1"," ","2","030","RT 15","RCH CA RD","2112","S","N","B","-","Y","RIV",8,15,"B","B",4.58,"H","7","S","N","0",0,0,2,"A","C","03",22350,"","N","B","C","A","A","H","-","D","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010223044011138",2001,20010621,9685,20010223,0440,"11138","0","5","3","5","3335","-","1","1"," ","2","030","RT 15","RCH CA RD","2376","S","N","B","-","Y","RIV",8,15,"B","B",4.53,"H","7","S","Y","4",0,1,3,"A","C","08",22107,"","N","C","C","A","A","H","-","D","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"","",,
"9685010224133009796",2001,20010601,9685,20010224,1330,"9796","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","RT 79","2640","N","N","B","C","Y","RIV",8,15,"B","B",7.12,"H","7","S","N","0",0,0,2,"A","C","03",22350,"","N","C","C","A","B","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010224145012939",2001,20010601,9685,20010224,1450,"12939","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","2640","N","N","C","-","Y","RIV",8,15,"B","B",7.12,"H","7","S","Y","0",0,0,2,"A","C","03",22350,"","N","C","C","A","B","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010225091510135",2001,20010601,9685,20010225,0915,"10135","0","7","1","5","3335","-","1","1"," ","2","030","RT 15","RCH CALIF RD","150","S","N","B","C","Y","RIV",8,15,"B","B",4.95,"H","7","S","Y","3",0,2,1,"A","C","08",22107,"","N","E","I","A","B","H","-","A","D","0","","","","","Y","","A","07",0,2,0,0,0,0,0,0,0,"","",,
"9685010225154512466",2001,20010618,9685,20010225,1545,"12466","0","7","2","5","3335","-","1","1"," ","2","030","RT 15","RCH CA RD","27","S","N","C","-","Y","RIV",8,15,"B","B",4.97,"H","7","S","Y","4",0,1,1,"A","C","07",21658,"A","N","E","I","A","B","H","-","A","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"","",,
"9685010225160813165",2001,20010525,9685,20010225,1608,"13165","0","7","2","5","3335","-","1","1"," ","2","030","RT 15","WARM SPG CRK","366","S","N","C","-","Y","RIV",8,15,"B","B",7.71,"H","7","S","Y","0",0,0,2,"A","C","03",22350,"","N","B","C","A","B","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010228175512939",2001,20010525,9685,20010228,1755,"12939","0","3","2","5","3335","-","1","1"," ","2","030","RT 15 NBON/R","WINCHESTER RD","95","N","N","C","-","Y","RIV",8,15,"B","B",6.812,"R","2","N","N","0",0,0,2,"A","C","06",21755,"","N","C","D","A","A","H","-","B","D","0","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010302001010543",2001,20010706,9685,20010302,0010,"10543","0","5","3","5","3335","-","1","1"," ","2","030","RT 15","OVERLAND DR","366","S","N","A","-","Y","RIV",8,15,"B","B",6.12,"H","7","S","N","0",0,0,1,"A","C","01",23152,"A","N","E","I","A","-","H","-","D","D","0","","","","","Y","Y","A","08",0,0,0,0,0,0,0,0,0,"","",,
"9685010302072512466",2001,20010713,9685,20010302,0725,"12466","0","5","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","3696","N","N","A","-","Y","RIV",8,15,"B","B",7.65,"H","7","S","Y","3",0,1,5,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","08",0,1,0,0,0,0,0,0,0,"","",,
"9685010302181012924",2001,20010706,9685,20010302,1810,"12924","0","5","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD OC","100","N","N","B","-","Y","RIV",8,15,"B","B",6.65,"H","7","N","N","0",0,0,2,"A","C","04",21703,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010306094012111",2001,20010706,9685,20010306,0940,"12111","0","2","1","5","3335","-","1","1"," ","2","030","RT 15 SBOFF/R","RCH CALIF RD","15","N","N","B","-","Y","RIV",8,15,"B","B",5.112,"R","1","S","N","0",0,0,2,"A","C","21",22106,"","N","C","C","A","B","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"","",,
"9685010309100013165",2001,20010720,9685,20010309,1000,"13165","0","5","1","5","3335","-","1","1"," ","2","030","RT 15 NBTRN","RT 79","48","S","N","B","-","Y","RIV",8,15,"B","B",3.207,"R","1","N","Y","4",0,1,3,"A","C","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"","",,
"9685010312172513165",2001,20010720,9685,20010312,1725,"13165","0","1","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","1400","S","N","B","-","Y","RIV",8,15,"B","B",6.35,"H","7","N","N","0",0,0,2,"A","C","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010315111512466",2001,20010629,9685,20010315,1115,"12466","0","4","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","3168","N","N","A","-","Y","RIV",8,15,"B","B",7.22,"H","7","S","Y","4",0,1,5,"A","C","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"","",,
"9685010315215010543",2001,20010706,9685,20010315,2150,"10543","0","4","2","5","3335","-","1","1"," ","2","030","RT 15","OVERLAND DR","3696","S","N","B","-","Y","RIV",8,15,"B","B",5.62,"H","7","S","Y","0",0,0,1,"A","C","01",23152,"A","N","E","I","A","A","H","-","D","D","0","","","","","Y","Y","D","22",0,0,0,0,0,0,0,0,0,"","",,
"9685010316173511131",2001,20010629,9685,20010316,1735,"11131","0","5","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD OC","1100","S","N","B","-","Y","RIV",8,15,"B","B",6.41,"H","7","N","Y","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"","",,
"9685010317133512466",2001,20010629,9685,20010317,1335,"12466","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","SANTIAGO RD OC","1056","-","N","A","-","Y","RIV",8,15,"B","B",4.33,"H","7","N","N","0",0,0,4,"A","C","07",21658,"A","N","B","D","A","A","H","-","A","D","0","","","","","Y","","B","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010319101010743",2001,20010629,9685,20010319,1010,"10743","0","1","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","3168","N","N","A","-","Y","RIV",8,15,"B","B",7.22,"H","7","S","Y","4",0,1,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"","",,
"9685010320065510743",2001,20010629,9685,20010320,0655,"10743","0","2","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","4224","N","N","A","-","Y","RIV",8,15,"B","B",7.38,"H","7","S","Y","3",0,2,6,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","Y","Y","","F","26",0,1,1,0,0,0,0,0,0,"","",,
"9685010324070012466",2001,20010706,9685,20010324,0700,"12466","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","SANTIAGO RD OC","1056","S","N","A","-","Y","RIV",8,15,"B","B",3.93,"H","7","N","N","0",0,0,1,"A","C","05",21650,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"","",,
"9685010324140510601",2001,20010720,9685,20010324,1405,"10601","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79 S UC","5280","S","N","A","-","Y","RIV",8,15,"B","R",2.42,"H","7","N","Y","3",0,5,1,"A","C","03",22350,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","E","22",0,4,1,0,0,0,0,0,0,"","",,
"9685010326103510135",2001,20010720,9685,20010326,1035,"10135","0","1","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","528","N","N","B","-","Y","RIV",8,15,"B","B",6.72,"H","7","N","N","0",0,0,3,"A","C","17",23114,"A","N","H","C","A","A","H","-","A","D","0","","","","Y","Y","","G","25",0,0,0,0,0,0,0,0,0,"","",,
"9685010328142012529",2001,20010706,9685,20010328,1420,"12529","0","3","2","5","3335","-","1","1"," ","2","034","RT 215","MURRIETA HT SPG RD","2640","S","N","A","-","Y","RIV",8,215,"B","R",9.01,"H","7","N","N","0",0,0,2,"A","C","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"","",,
"9685010331115010401",2001,20010706,9685,20010331,1150,"10401","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","WARM SPG CRK","120","S","N","A","-","Y","RIV",8,15,"B","B",7.76,"H","7","S","N","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","Y","Y","","F","55",0,0,0,0,0,0,0,0,0,"","",,
"9685010406113012466",2001,20010810,9685,20010406,1130,"12466","0","5","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","2640","N","N","A","-","Y","RIV",8,15,"B","B",7.12,"H","7","S","Y","4",0,1,2,"A","C","07",21658,"A","F","E","I","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"","",,
"9685010407113010743",2001,20010907,9685,20010407,1130,"10743","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","RCH CALIF RD","3168","S","N","B","C","Y","RIV",8,15,"B","B",4.38,"H","7","S","Y","3",0,1,1,"A","C","03",22350,"","N","E","I","A","B","H","-","A","D","0","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"","",,
"9685010407155010601",2001,20010907,9685,20010407,1550,"10601","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79","6336","S","N","C","-","Y","RIV",8,15,"B","R",2.22,"H","7","S","Y","0",0,0,1,"D","-","00",0,"","N","E","I","A","B","H","-","A","D","0","","","","","Y","","","",0,0,0,0,0,0,0,0,0,"","",,
"9685010413085512111",2001,20010810,9685,20010413,0855,"12111","0","5","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","528","N","N","A","-","Y","RIV",8,15,"B","B",6.72,"H","7","S","Y","4",0,2,3,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"","",,
"9685010413170010601",2001,20010810,9685,20010413,1700,"10601","0","5","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79 UC","12144","S","N","A","-","Y","RIV",8,15,"B","R",1.17,"H","7","S","Y","3",0,3,1,"A","C","01",23152,"A","N","E","I","A","A","H","-","A","D","0","","","","","Y","Y","A","01",0,3,0,0,0,0,0,0,0,"","",,
"9685010414123710743",2001,20010810,9685,20010414,1237,"10743","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","4752","N","N","A","-","Y","RIV",8,15,"B","B",7.52,"H","7","S","Y","3",0,2,3,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,1,1,0,0,0,0,0,0,"","",,
"9685010414144512939",2001,20010810,9685,20010414,1445,"12939","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","1584","N","N","A","-","Y","RIV",8,15,"B","B",6.92,"H","7","S","Y","3",0,4,2,"A","C","07",21658,"A","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,1,3,0,0,0,0,0,0,"","",,
"9685010419133010743",2001,20010831,9685,20010419,1330,"10743","0","4","1","5","3335","-","1","1"," ","2","030","RT 15","RT 79","6864","S","N","A","-","Y","RIV",8,15,"B","R",1.1,"H","7","N","Y","4",0,1,2,"A","C","21",22106,"","N","G","B","E","A","G","-","A","A","0","Y","","","","Y","","D","22",0,0,1,0,1,0,0,0,0,"","",,
"9685010421113012111",2001,20010810,9685,20010421,1130,"12111","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","RT 79","1056","S","N","C","-","Y","RIV",8,15,"B","B",3.22,"H","7","S","N","0",0,0,2,"A","C","08",22107,"","N","B","C","A","B","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010421183312939",2001,20010810,9685,20010421,1833,"12939","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79","1584","S","N","B","-","Y","RIV",8,15,"B","B",3.12,"H","7","S","Y","0",0,0,1,"C","-","18",0,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","","",0,0,0,0,0,0,0,0,0,"","",,
"9685010422144512663",2001,20010810,9685,20010422,1445,"12663","0","7","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","1056","N","N","A","-","Y","RIV",8,15,"B","B",6.822,"R","1","S","Y","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010422144512939",2001,20010810,9685,20010422,1445,"12939","0","7","2","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD OC","1584","N","N","A","-","Y","RIV",8,15,"B","B",6.92,"H","7","S","N","0",0,0,2,"A","C","04",21703,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010422163012939",2001,20010810,9685,20010422,1630,"12939","0","7","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79 UC","2110","S","N","A","-","Y","RIV",8,15,"B","B",3.02,"H","7","N","N","0",0,0,2,"A","C","07",21658,"A","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010425160010601",2001,20010817,9685,20010425,1600,"10601","0","3","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79 N OC","1056","S","N","A","-","Y","RIV",8,15,"B","B",6.42,"H","7","S","Y","0",0,0,2,"A","C","08",22107,"","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010427004512190",2001,20010727,9685,20010427,0045,"12190","0","5","3","5","3335","-","1","1"," ","2","030","RT 15 NBTRN","RT 79","9","S","N","B","-","Y","RIV",8,15,"B","B",3.207,"R","1","N","Y","0",0,0,1,"A","C","01",23152,"A","N","E","I","A","A","H","-","C","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010428142513165",2001,20010817,9685,20010428,1425,"13165","0","6","2","5","3335","-","1","1"," ","2","030","RT 15","RCHO CALIFORNIA RD","95","S","N","A","-","Y","RIV",8,15,"B","B",4.96,"H","7","N","Y","4",0,3,2,"A","C","07",21658,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,3,0,0,0,0,0,0,"","",,
"9685010503162510601",2001,20010907,9685,20010503,1625,"10601","0","4","2","5","3335","-","1","1"," ","2","030","RT 15","RT 79","3696","N","N","A","-","Y","RIV",8,15,"B","B",7.32,"H","7","S","Y","0",0,0,1,"A","C","08",22107,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"","",,
"9685010505122011325",2001,20010928,9685,20010505,1220,"11325","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","RT 79","2300","N","N","A","-","Y","RIV",8,15,"B","B",7.06,"H","7","S","N","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
"9685010505132008615",2001,20010907,9685,20010505,1320,"8615","0","6","1","5","3335","-","1","1"," ","2","030","RT 15","WINCHESTER RD","2500","N","N","A","-","Y","RIV",8,15,"B","B",7.09,"H","7","S","Y","0",0,0,2,"A","C","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"","",,
